246408064116879143768447;78759675309824.00000
168823833769217493742216;78761694570240.00000
987499952676719470541165;78764269464576.00000
959158561138695628311876;78766285003520.00000
311996711422784371343162;78768295785728.00000
441771083161317948403065;78770305249280.00000
790293817174973232429329;78772320678656.00000
977805638372290885453878;78774325489920.00000
726243852179322703063085;78776337481472.00000
748897777226642396807188;78778349431040.00000
248859475385090555576580;78780360307712.00000
864573165393613483538860;78782373801984.00000
805211578287149726701484;78784958156288.00000
149447907666411567908107;78786963340544.00000
694931898425814854692696;78788972898560.00000
792227023258367801009415;78790987355904.00000
855219469468360914868472;78792993957888.00000
876751720935596664153075;78795008797952.00000
446187711887800900423132;78797020675328.00000
759105637427077995089408;78799023680000.00000
139534197670220286272162;78801033845504.00000
712192267625251984344385;78803052973568.00000
530114334119015644887825;78805438379520.00000
489042789543254559031503;78807451994880.00000
268218950566752712675250;78809466269184.00000
663149985679624246485632;78811478871808.00000
675418835216169899064148;78813497422336.00000
253822406985511332848532;78815506925056.00000
322255047363234701255323;78817518673408.00000
500486442376625231032543;78819527920640.00000
442601367752627552167886;78821544413184.00000
271041744428271581081871;78823551679488.00000
727319478790279854139444;78826020789760.00000
930755967555498586729063;78828034069248.00000
207411545691510102118996;78830048819968.00000
854356931592443520333840;78832056339968.00000
552307147058567220162491;78834066115840.00000
318801525814390305607313;78836082504448.00000
854649943590273346436871;78838098658304.00000
244291251018533489219838;78840103386880.00000
566552394578445857716529;78842106714880.00000
230143419462242944638127;78844122591488.00000
28314306817016;78874353666560.00000
19565388182495;78876358417920.00000
72871264895338;78878367976704.00000
89680991797717;78880372882944.00000
38250754421144;78882376665088.00000
51618792956934;78884389758208.00000
44227763623952;78886398384896.00000
87041523127563;78888454645504.00000
72079902036014;78890464137216.00000
45524566023199;78892476662016.00000
63413195985354;78895061488384.00000
84208509029107;78897073170176.00000
49676593343401;78899082155008.00000
15171265949166;78901085426176.00000
50485796109670;78903098102272.00000
68051118356928;78905107011328.00000
62950573197434;78907124922880.00000
77893854475185;78909146761728.00000
26092846452913;78911160868096.00000
21596259025982;78913177458688.00000
28631789462106;78915431767552.00000
39569492616752;78917452779008.00000
12542990706923;78919462438400.00000
52749208362367;78921477434112.00000
42271594758703;78923492010496.00000
53521597897963;78925505952512.00000
79544208815463;78927517668608.00000
10270112392899;78929521412864.00000
14409925771770;78931529345792.00000
90494823105852;78933541710080.00000
93875612533252;78935795590400.00000
82364256525522;78937800184576.00000
97703389492103;78939812358912.00000
97758572591246;78941816641024.00000
61050984882939;78943821111040.00000
65141476884287;78945834494976.00000
65202589424078;78947843257344.00000
77941871032429;78949856543744.00000
97835434919074;78951862764032.00000
54488249845681;78953874226944.00000
23699968682648;78956478649088.00000
69750582699937;78958484148736.00000
64319759359290;78960491482880.00000
50782267607550;78962507195136.00000
16281648839936;78964516704768.00000
92341579786220;78966523333120.00000
74281634796933;78968535999488.00000
84002379091346;78970550851328.00000
44916705666198;78972565564416.00000
38719808572830;78974567983616.00000
18593605187996;78976882483712.00000
64581547881748;78978890671616.00000
85352649434723;78980898975488.00000
51476813942642;78982915801344.00000
38500935052274;78984929509120.00000
26916851591672;78986941237248.00000
75961954299962;78988947845376.00000
98689767788712;78990951599104.00000
68560556503407;78992957736448.00000
86433186117967;78994968167680.00000
97438722889111;78997338559232.00000
18337815626826;78999351111680.00000
55059252882560;79001366611456.00000
26350436815537;79003377512704.00000
93414114121767;79005385634816.00000
87671828689427;79007393931520.00000
33015411721998;79009411985920.00000
47461391621862;79011414504192.00000
60207159083731;79013424057088.00000
41448660044565;79015432718592.00000
11763828392220;79017918894080.00000
95375367788228;79019926992128.00000
14082468766150;79021937325056.00000
12617797592336;79023945385216.00000
89132453941469;79025956103680.00000
60449664548912;79027959630080.00000
50227319517432;79029966795264.00000
55163508161463;79031977776128.00000
73341876822356;79033993650944.00000
65276624245135;79036020399104.00000
45813512262436;79038314141696.00000
62736217168462;79040324081664.00000
18415509156447;79042327807744.00000
38047585656804;79044343784448.00000
92746604372413;79046350261760.00000
81406714143414;79048359803648.00000
74462208679660;79050379789824.00000
28587227318159;79052386935808.00000
27517775555731;79054395410176.00000
35388164201264;79056402375424.00000
96535659664753;79058689852672.00000
14775894405204;79060699664896.00000
86260949736870;79062705178624.00000
64212168506013;79064714856704.00000
13665813139064;79066732108032.00000
15670363412945;79068761027584.00000
35193962789051;79070776624640.00000
48983957962495;79072790129408.00000
37516269731335;79074805092608.00000
88300266787477;79076818898944.00000
3189;79144693349888.00000
4606;79146708340224.00000
7810;79148722714624.00000
4408;79150732921600.00000
1217;79152736291840.00000
2932;79154750747904.00000
2364;79156764475392.00000
5918;79158776681472.00000
9990;79160780049152.00000
4560;79162795305984.00000
9697;79165070608128.00000
1370;79167089515264.00000
1438;79169106399232.00000
4867;79171117083904.00000
8076;79173134976000.00000
7479;79175148091904.00000
7157;79177157650432.00000
5707;79179170367488.00000
9942;79181177691904.00000
2828;79183186175232.00000
8775;79185757575424.00000
4338;79187762439424.00000
2616;79189778626816.00000
9192;79191788708352.00000
7217;79193796444672.00000
5235;79195799850240.00000
3918;79197809332480.00000
5285;79199816200960.00000
8611;79201831937024.00000
5778;79203844366080.00000
4690;79206560002304.00000
1920;79208567207936.00000
8668;79210578554112.00000
1599;79212586941184.00000
2206;79214598811904.00000
6117;79216611473920.00000
5344;79218626707712.00000
6565;79220641529088.00000
9480;79222650853888.00000
6967;79224667222272.00000
6722;79227127907584.00000
5961;79229134409984.00000
1392;79231149099776.00000
4594;79233164827392.00000
1696;79235173401600.00000
1543;79237187438848.00000
9329;79239198576640.00000
7943;79241205248512.00000
7513;79243213055744.00000
3268;79245220721920.00000
5737;79247727479040.00000
4342;79249741349120.00000
6552;79251748201984.00000
7383;79253760280832.00000
9573;79255774659072.00000
9916;79257784943872.00000
7062;79259792620544.00000
8884;79261798735104.00000
7986;79263811795712.00000
2587;79265819867648.00000
4566;79268291656192.00000
9357;79270303961600.00000
9266;79272306781696.00000
1920;79274321653760.00000
1504;79276326569216.00000
2373;79278331339008.00000
2372;79280344975360.00000
9887;79282358268416.00000
1841;79284365238784.00000
3568;79286368603904.00000
6890;79288884307712.00000
7641;79290890352896.00000
4518;79292895604224.00000
1462;79294901796864.00000
1706;79296905971456.00000
8048;79298910542592.00000
1107;79300921493760.00000
4952;79302924591104.00000
4883;79304936168192.00000
5914;79306953718528.00000
5810;79309559672320.00000
1832;79311568224256.00000
4566;79313576261888.00000
9395;79315581124608.00000
8678;79317594594048.00000
2321;79319601741568.00000
6454;79321616568320.00000
4730;79323623622912.00000
9616;79325627944448.00000
5561;79327646280192.00000
1923;79330043211008.00000
2937;79332060033536.00000
6449;79334079028224.00000
9897;79336098644224.00000
9039;79338106906624.00000
7147;79340120082688.00000
5983;79342137077504.00000
9066;79344151057920.00000
8556;79346162637056.00000
9398;79348175929088.00000
